boliga_id;address1;address2;zipcode;list_price;living_area;lot_area;rooms;floors;construction_date;energy_rating;taxes_pr_month;bsmnt_area;station_dist_km;created_date;market_days;url;gmaps
1696632;Virumvej 6; 2830 Virum;2830;6495000.0;126.0;560.0;5.0;0.0;1934.0;D;4228.0;63.0;1.18;2020-08-23 00:00:00;168;https://www.boliga.dk/bolig/1696632;https://maps.google.com/?q=55.789004,12.485704
1695965;Huldbergs Alle 50; 2800 Kongens Lyngby;2800;4195000.0;165.0;882.0;6.0;0.0;1951.0;D;4596.0;72.0;2.36;2020-08-20 00:00:00;171;https://www.boliga.dk/bolig/1695965;https://maps.google.com/?q=55.75161,12.479942
1695355;Biskop Svanes Vej 23  3460 Birkerød; 3460 Birkerød;3460;6995000.0;238.0;2749.0;9.0;0.0;1878.0;E;11477.0;9.0;1.47;2020-08-19 00:00:00;172;https://www.boliga.dk/bolig/1695355;https://maps.google.com/?q=55.846658,12.444519
1694965;Nordvanggårdsvej 40; 3460 Birkerød;3460;5995000.0;269.0;1310.0;7.0;0.0;1976.0;C;7117.0;0.0;1.53;2020-08-18 00:00:00;173;https://www.boliga.dk/bolig/1694965;https://maps.google.com/?q=55.827058,12.428325
1693855;Furesøhøj 7  2830 Virum; 2830 Virum;2830;23995000.0;252.0;1372.0;6.0;0.0;1996.0;B;18201.0;47.0;2.28;2020-08-14 00:00:00;177;https://www.boliga.dk/bolig/1693855;https://maps.google.com/?q=55.797838,12.435522
1692264;Vasevej 75; 3460 Birkerød;3460;5499000.0;279.0;1182.0;8.0;0.0;1933.0;D;6011.0;74.0;1.91;2020-08-11 00:00:00;180;https://www.boliga.dk/bolig/1692264;https://maps.google.com/?q=55.828028,12.444453
1691068;Melchiorsvej 30; 3450 Allerød;3450;6375000.0;168.0;1012.0;6.0;0.0;1996.0;C;5270.0;94.0;0,64;2020-08-07;184;https://www.boliga.dk/bolig/1691068;https://maps.google.com/?q=55.877996,12.356511
1688427;Gammel Lundtoftevej 42; 2800 Kongens Lyngby;2800;4675000.0;107.0;258.0;6.0;0.0;1808.0;D;4162.0;0.0;1.07;2020-07-29 00:00:00;193;https://www.boliga.dk/bolig/1688427;https://maps.google.com/?q=55.777702,12.506541
1685601;Abildgårdsparken 12; 3460 Birkerød;3460;5995000.0;180.0;1640.0;11.0;0.0;1969.0;E;6380.0;198.0;1.78;2020-07-22 00:00:00;200;https://www.boliga.dk/bolig/1685601;https://maps.google.com/?q=55.824688,12.421096
1682570;Dalsø Park 62; 3500 Værløse;3500;5495000.0;146.0;603.0;5.0;0.0;1980.0;C;5203.0;0.0;1.92;2020-07-10 00:00:00;212;https://www.boliga.dk/bolig/1682570;https://maps.google.com/?q=55.781655,12.34287
1681460;Frederiksborgvej 111; 3500 Værløse;3500;3595000.0;146.0;897.0;5.0;0.0;1945.0;D;2181.0;80.0;5.45;2020-07-08 00:00:00;214;https://www.boliga.dk/bolig/1681460;https://maps.google.com/?q=55.8310003,12.3591779
1674026;Kulsviertoften 1; 2800 Kongens Lyngby;2800;5800000.0;135.0;537.0;4.0;0.0;1964.0;E;4751.0;43.0;2.47;2020-06-17 00:00:00;235;https://www.boliga.dk/bolig/1674026;https://maps.google.com/?q=55.789134,12.516821
1673166;Hjortekærsvej 70  2800 Lyngby; 2800 Kongens Lyngby;2800;7500000.0;195.0;801.0;6.0;0.0;1954.0;D;6207.0;70.0;2.91;2020-06-16 00:00:00;236;https://www.boliga.dk/bolig/1673166;https://maps.google.com/?q=55.782631,12.541816
1665981;Bistrup Byvej 3; 3460 Birkerød;3460;6350000.0;183.0;1330.0;6.0;0.0;1877.0;E;6745.0;0.0;1.57;2020-05-27 00:00:00;256;https://www.boliga.dk/bolig/1665981;https://maps.google.com/?q=55.826656,12.427005
1663973;Trongårdsvej 53; 2800 Kongens Lyngby;2800;12500000.0;352.0;1531.0;8.0;0.0;1962.0;C;11137.0;0.0;2.2;2020-05-20 00:00:00;263;https://www.boliga.dk/bolig/1663973;https://maps.google.com/?q=55.777103,12.534402
1663124;Ravnehusvej 43; 3500 Værløse;3500;8995000.0;194.0;1149.0;5.0;0.0;1972.0;E;6656.0;45.0;2.39;2020-05-18 00:00:00;265;https://www.boliga.dk/bolig/1663124;https://maps.google.com/?q=55.762381,12.385665
1655124;Johan Mantzius Vej 43; 3460 Birkerød;3460;6695000.0;162.0;974.0;5.0;0.0;2009.0;B;5531.0;0.0;0.65;2020-04-22 00:00:00;291;https://www.boliga.dk/bolig/1655124;https://maps.google.com/?q=55.846357,12.425168
1652975;Høveltsvangsvej 90; 3450 Allerød;3450;6595000.0;196.0;6477.0;1.0;0.0;1971.0;-;2287.0;0.0;2,81;2020-04-10;303;https://www.boliga.dk/bolig/1652975;https://maps.google.com/?q=55.848495,12.341957
1640040;Lundtoftevej 210; 2800 Kongens Lyngby;2800;3995000.0;167.0;612.0;6.0;0.0;1904.0;F;4143.0;64.0;3.48;2020-02-29 00:00:00;344;https://www.boliga.dk/bolig/1640040;https://maps.google.com/?q=55.797043,12.524849
1638822;Søvangen 1; 3450 Allerød;3450;3100000.0;102.0;293.0;3.0;0.0;1988.0;C;3225.0;0.0;188,82;2020-02-26;347;https://www.boliga.dk/bolig/1638822;https://maps.google.com/?q=56.644684,9.644723
1620436;Kollerødvej 51; 3450 Allerød;3450;13500000.0;501.0;4059.0;9.0;0.0;1823.0;D;15535.0;0.0;0,99;2019-12-10;425;https://www.boliga.dk/bolig/1620436;https://maps.google.com/?q=55.867812,12.343593
1612567;Furesøhave 4A; 3460 Birkerød;3460;9295000.0;183.0;826.0;6.0;0.0;1985.0;C;10072.0;114.0;2.63;2019-11-08 00:00:00;457;https://www.boliga.dk/bolig/1612567;https://maps.google.com/?q=55.817039,12.427624
1610773;Virumvej 118; 2830 Virum;2830;3650000.0;133.0;439.0;1.0;0.0;1888.0;-;3969.0;0.0;1.05;2019-11-01 00:00:00;464;https://www.boliga.dk/bolig/1610773;https://maps.google.com/?q=55.789041,12.460678
1572772;Kollerød Bygade 23; Kollerød;3450;14950000.0;250.0;147974.0;10.0;0.0;1996.0;A10;4544.0;0.0;3,97;2019-06-29;589;https://www.boliga.dk/bolig/1572772;https://maps.google.com/?q=55.864651,12.295217
1511475;Skovvejen 21  3450 Allerød; 3450 Allerød;3450;5245000.0;173.0;681.0;4.0;0.0;2019.0;-;7732.0;0.0;1,19;2018-12-27;773;https://www.boliga.dk/bolig/1511475;https://maps.google.com/?q=55.871444,12.376179
1485565;Enhøjsvej 22; 3450 Allerød;3450;4495000.0;219.0;1182.0;7.0;0.0;1949.0;D;5315.0;102.0;2,5;2018-09-24;867;https://www.boliga.dk/bolig/1485565;https://maps.google.com/?q=55.852541,12.338201
1354680;Nybrovej 395; 2800 Kongens Lyngby;2800;60000000.0;614.0;12013.0;16.0;0.0;1801.0;-;35739.0;212.0;1.0;2017-08-11 00:00:00;1276;https://www.boliga.dk/bolig/1354680;https://maps.google.com/?q=55.7657204,12.4877444
1738553;;;3450;;;;;;;;;;;;;;
1734460;;;3450;;;;;;;;;;;;;;
1728826;;;3450;;;;;;;;;;;;;;
1727379;;;3450;;;;;;;;;;;;;;
1726505;;;3450;;;;;;;;;;;;;;
1724544;;;3450;;;;;;;;;;;;;;
1722351;;;3450;;;;;;;;;;;;;;
1721595;;;3450;;;;;;;;;;;;;;
1719058;;;3450;;;;;;;;;;;;;;
1714098;;;3450;;;;;;;;;;;;;;
1713803;;;3450;;;;;;;;;;;;;;
1712322;;;3450;;;;;;;;;;;;;;
1711938;;;3450;;;;;;;;;;;;;;
1706815;;;3450;;;;;;;;;;;;;;
1701669;;;3450;;;;;;;;;;;;;;
1696996;;;3450;;;;;;;;;;;;;;
1696792;;;3450;;;;;;;;;;;;;;
1691068;;;3450;;;;;;;;;;;;;;
1652975;;;3450;;;;;;;;;;;;;;
1638822;;;3450;;;;;;;;;;;;;;
1620436;;;3450;;;;;;;;;;;;;;
1572772;;;3450;;;;;;;;;;;;;;
1511475;;;3450;;;;;;;;;;;;;;
1485565;;;3450;;;;;;;;;;;;;;
1739453;;;3500;;;;;;;;;;;;;;
1739157;;;3500;;;;;;;;;;;;;;
1738959;;;3500;;;;;;;;;;;;;;
1737140;;;3500;;;;;;;;;;;;;;
1737058;;;3500;;;;;;;;;;;;;;
1735777;;;3500;;;;;;;;;;;;;;
1732282;;;3500;;;;;;;;;;;;;;
1721601;;;3500;;;;;;;;;;;;;;
1719520;;;3500;;;;;;;;;;;;;;
1715695;;;3500;;;;;;;;;;;;;;
1714433;;;3500;;;;;;;;;;;;;;
1697407;;;3500;;;;;;;;;;;;;;
1682570;;;3500;;;;;;;;;;;;;;
1681460;;;3500;;;;;;;;;;;;;;
1663124;;;3500;;;;;;;;;;;;;;
1735489;;;3460;;;;;;;;;;;;;;
1735535;;;3460;;;;;;;;;;;;;;
1730896;;;3460;;;;;;;;;;;;;;
1730903;;;3460;;;;;;;;;;;;;;
1729436;;;3460;;;;;;;;;;;;;;
1727871;;;3460;;;;;;;;;;;;;;
1727045;;;3460;;;;;;;;;;;;;;
1724788;;;3460;;;;;;;;;;;;;;
1722395;;;3460;;;;;;;;;;;;;;
1722275;;;3460;;;;;;;;;;;;;;
1722330;;;3460;;;;;;;;;;;;;;
1716530;;;3460;;;;;;;;;;;;;;
1716024;;;3460;;;;;;;;;;;;;;
1714891;;;3460;;;;;;;;;;;;;;
1714102;;;3460;;;;;;;;;;;;;;
1704329;;;3460;;;;;;;;;;;;;;
1696895;;;3460;;;;;;;;;;;;;;
1695355;;;3460;;;;;;;;;;;;;;
1694965;;;3460;;;;;;;;;;;;;;
1692264;;;3460;;;;;;;;;;;;;;
1685601;;;3460;;;;;;;;;;;;;;
1665981;;;3460;;;;;;;;;;;;;;
1655124;;;3460;;;;;;;;;;;;;;
1612567;;;3460;;;;;;;;;;;;;;
1739470;;;2830;;;;;;;;;;;;;;
1738639;;;2830;;;;;;;;;;;;;;
1736577;;;2830;;;;;;;;;;;;;;
1731385;;;2830;;;;;;;;;;;;;;
1709447;;;2830;;;;;;;;;;;;;;
1696632;;;2830;;;;;;;;;;;;;;
1693855;;;2830;;;;;;;;;;;;;;
1610773;;;2830;;;;;;;;;;;;;;
1739546;;;2800;;;;;;;;;;;;;;
1739472;;;2800;;;;;;;;;;;;;;
1737298;;;2800;;;;;;;;;;;;;;
1734677;;;2800;;;;;;;;;;;;;;
1733263;;;2800;;;;;;;;;;;;;;
1729376;;;2800;;;;;;;;;;;;;;
1727522;;;2800;;;;;;;;;;;;;;
1725894;;;2800;;;;;;;;;;;;;;
1725114;;;2800;;;;;;;;;;;;;;
1723607;;;2800;;;;;;;;;;;;;;
1721234;;;2800;;;;;;;;;;;;;;
1716747;;;2800;;;;;;;;;;;;;;
1714889;;;2800;;;;;;;;;;;;;;
1714393;;;2800;;;;;;;;;;;;;;
1711169;;;2800;;;;;;;;;;;;;;
1710369;;;2800;;;;;;;;;;;;;;
1709468;;;2800;;;;;;;;;;;;;;
1709219;;;2800;;;;;;;;;;;;;;
1707472;;;2800;;;;;;;;;;;;;;
1706557;;;2800;;;;;;;;;;;;;;
1702495;;;2800;;;;;;;;;;;;;;
1701836;;;2800;;;;;;;;;;;;;;
1701123;;;2800;;;;;;;;;;;;;;
1700693;;;2800;;;;;;;;;;;;;;
1700624;;;2800;;;;;;;;;;;;;;
1695965;;;2800;;;;;;;;;;;;;;
1688427;;;2800;;;;;;;;;;;;;;
1674026;;;2800;;;;;;;;;;;;;;
1673166;;;2800;;;;;;;;;;;;;;
1663973;;;2800;;;;;;;;;;;;;;
1640040;;;2800;;;;;;;;;;;;;;
1354680;;;2800;;;;;;;;;;;;;;
